gender,age,under_30,senior_citizen,number_of_dependents,married,city,zip_code,total_population,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,customer_status,churn_reason,churn_value
Female,29,Yes,No,2,Yes,Forbestown,95941,452,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),79.15,2.53,4018.55,0.0,0,129.03,4147.58,51,Yes,Yes,No,71,Yes,No,Yes,6,Stayed,Don't know,0
Female,50,No,No,2,Yes,Trabuco Canyon,92679,32268,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,25.6,38.43,485.9,0.0,0,730.17,1216.07,19,No,Yes,Yes,0,No,Offer D,Yes,4,Stayed,Don't know,0
Female,56,No,No,1,No,Hercules,94547,22479,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Credit card (automatic),80.55,5.3,188.1,0.0,0,10.6,198.7,2,Yes,Yes,Yes,11,Yes,No,No,0,Joined,Don't know,0
Female,56,No,No,0,Yes,Pioneer,95666,5501,Yes,No,No,No,No,No,No,No,No,,One Year,No,Mailed check,19.55,19.03,294.5,0.0,0,266.42,560.92,14,No,Yes,No,0,No,No,Yes,9,Stayed,Don't know,0
Male,70,No,Yes,0,Yes,Glendale,91202,21990,No,Yes,No,No,No,No,Yes,Yes,Yes,Cable,Month-to-Month,Yes,Electronic check,44.85,0.0,2572.95,12.07,0,0.0,2560.88,57,Yes,No,No,3,Yes,No,Yes,1,Churned,Attitude of support person,1
Male,25,Yes,No,3,Yes,Belmont,94002,25566,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber Optic,Two Year,Yes,Credit card (automatic),97.75,20.79,6991.6,0.0,0,1496.88,8488.48,72,Yes,Yes,Yes,59,Yes,No,Yes,1,Stayed,Don't know,0
Female,49,No,No,0,No,Stockton,95205,34138,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic,Two Year,No,Credit card (automatic),98.0,23.62,6218.45,0.0,0,1488.06,7706.51,63,Yes,Yes,Yes,21,Yes,No,No,0,Stayed,Don't know,0
Female,58,No,No,0,No,Yucca Valley,92284,20486,Yes,Yes,No,No,No,Yes,Yes,No,No,Cable,Month-to-Month,Yes,Mailed check,64.4,1.1,253.0,0.0,0,4.4,257.4,4,Yes,Yes,Yes,19,Yes,No,No,0,Stayed,Don't know,0
Male,32,No,No,0,Yes,Palmdale,93550,67232,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL,One Year,No,Mailed check,64.8,45.35,1175.6,0.0,0,770.95,1946.55,17,Yes,Yes,No,11,Yes,Offer D,Yes,2,Stayed,Don't know,0
Male,61,No,No,0,No,Kerman,93630,14062,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,85.35,11.97,489.45,0.0,0,71.82,561.27,6,Yes,Yes,No,27,Yes,No,No,0,Churned,Attitude of service provider,1
Male,21,Yes,No,0,No,El Monte,91732,62660,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,94.45,25.41,5124.6,0.0,0,1422.96,6547.56,56,Yes,Yes,Yes,51,Yes,No,No,0,Churned,Attitude of support person,1
Female,52,No,No,0,Yes,San Diego,92126,74232,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,88.35,17.83,1222.8,0.0,0,231.79,1454.59,13,Yes,Yes,No,10,Yes,No,Yes,1,Churned,Competitor made better offer,1
Female,59,No,No,0,Yes,Calexico,92231,27804,Yes,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,Yes,Electronic check,49.15,6.94,270.8,0.0,0,41.64,312.44,6,Yes,Yes,No,28,Yes,Offer E,Yes,1,Churned,Competitor had better devices,1
Male,40,No,No,0,Yes,Whittier,90606,32148,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),93.25,26.56,6669.45,0.0,90,1885.76,8645.21,71,Yes,Yes,Yes,7,No,Offer A,Yes,8,Stayed,Don't know,0
Male,23,Yes,No,0,Yes,San Bruno,94066,39566,Yes,No,No,No,No,No,No,No,No,,One Year,No,Bank transfer (automatic),19.6,39.35,189.45,0.0,0,393.5,582.95,10,No,Yes,No,0,No,Offer D,Yes,3,Stayed,Don't know,0
Female,71,No,Yes,0,Yes,Paramount,90723,55306,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Credit card (automatic),88.05,20.48,6425.65,0.0,0,1474.56,7900.21,72,Yes,Yes,Yes,6,Yes,Offer A,Yes,1,Stayed,Don't know,0
Female,23,Yes,No,0,Yes,Sacramento,95837,264,Yes,No,No,No,No,No,No,No,No,,Two Year,Yes,Credit card (automatic),24.95,45.12,1718.35,0.0,0,3113.28,4831.63,69,No,Yes,Yes,0,No,No,Yes,10,Stayed,Don't know,0
Male,33,No,No,0,No,Fallbrook,92028,42239,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,20.1,16.81,20.1,0.0,0,16.81,36.91,1,No,Yes,No,0,No,Offer E,No,0,Churned,Competitor made better offer,1
Male,57,No,No,1,Yes,Modesto,95351,47536,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,90.05,38.25,4137.2,0.0,0,1797.75,5934.95,47,Yes,Yes,No,20,Yes,No,Yes,3,Stayed,Don't know,0
Male,28,Yes,No,0,Yes,Winters,95694,8406,Yes,No,No,No,No,No,No,No,No,,Two Year,Yes,Bank transfer (automatic),20.5,31.29,1198.8,0.0,0,1877.4,3076.2,60,No,Yes,No,0,No,Offer B,Yes,9,Stayed,Don't know,0
Male,58,No,No,1,No,San Jose,95136,36944,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,19.25,21.18,48.35,0.0,0,42.36,90.71,2,No,Yes,No,0,No,No,No,0,Joined,Don't know,0
Female,57,No,No,0,No,Hayward,94545,27311,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,96.0,48.34,174.8,0.0,0,96.68,271.48,2,Yes,Yes,Yes,28,Yes,No,No,0,Churned,Competitor offered more data,1
Male,37,No,No,0,No,Palmdale,93552,25370,No,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL,Month-to-Month,Yes,Bank transfer (automatic),46.3,0.0,2546.85,0.0,0,0.0,2546.85,53,Yes,No,No,24,Yes,Offer B,No,0,Stayed,Don't know,0
Male,61,No,No,3,Yes,Soledad,93960,13003,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),90.05,20.05,3097.0,0.0,0,681.7,3778.7,34,Yes,Yes,Yes,57,Yes,Offer C,Yes,10,Stayed,Don't know,0
Male,35,No,No,0,Yes,Hydesville,95547,1201,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,One Year,Yes,Bank transfer (automatic),65.85,43.57,3928.3,0.0,0,2614.2,6542.5,60,Yes,Yes,No,30,Yes,Offer B,Yes,4,Stayed,Don't know,0
Female,75,No,Yes,0,No,Citrus Heights,95610,43718,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,One Year,Yes,Electronic check,100.15,29.6,5409.75,0.0,0,1628.0,7037.75,55,Yes,Yes,Yes,3,Yes,No,No,0,Stayed,Don't know,0
Male,25,Yes,No,2,Yes,Mill Creek,96061,78,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,92.55,24.33,4779.45,0.0,0,1289.49,6068.94,53,Yes,Yes,No,52,Yes,No,Yes,5,Stayed,Don't know,0
Male,39,No,No,0,No,Greenwood,95635,1140,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL,One Year,Yes,Mailed check,70.0,45.25,347.4,0.0,10,226.25,583.65,5,Yes,Yes,No,22,No,No,No,0,Churned,Competitor had better devices,1
Male,56,No,No,0,No,Coulterville,95311,2271,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,DSL,Month-to-Month,Yes,Electronic check,53.75,0.0,3196.0,0.0,0,0.0,3196.0,57,Yes,No,No,30,Yes,Offer B,No,0,Stayed,Don't know,0
Male,47,No,No,0,Yes,Salida,95368,12466,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,45.85,14.9,45.85,0.0,0,14.9,60.75,1,Yes,Yes,No,6,Yes,No,Yes,1,Churned,Don't know,1
Female,57,No,No,0,No,Walnut Creek,94596,40917,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,No,Credit card (automatic),86.45,4.51,5175.3,0.0,0,275.11,5450.41,61,Yes,Yes,Yes,24,Yes,Offer B,No,0,Stayed,Don't know,0
Male,71,No,Yes,1,Yes,Pine Valley,91962,1604,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Fiber Optic,One Year,No,Electronic check,101.15,28.3,3741.85,0.0,0,1075.4,4817.25,38,Yes,Yes,Yes,27,Yes,No,Yes,9,Stayed,Don't know,0
Female,30,No,No,0,No,Vernalis,95385,274,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),104.95,22.88,6236.75,0.0,0,1372.8,7609.55,60,Yes,Yes,No,48,Yes,No,No,0,Stayed,Don't know,0
Female,37,No,No,0,Yes,Compton,90222,29825,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),20.15,26.95,930.9,0.0,0,1347.5,2278.4,50,No,Yes,No,0,No,Offer B,Yes,5,Stayed,Don't know,0
Female,51,No,No,3,Yes,Newport Beach,92663,22133,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,55.3,23.36,501.2,0.0,0,210.24,711.44,9,Yes,Yes,Yes,22,Yes,No,Yes,1,Stayed,Don't know,0
Female,22,Yes,No,2,Yes,Canoga Park,91304,49242,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Credit card (automatic),19.7,22.36,1415.85,0.0,0,1587.56,3003.41,71,No,Yes,No,0,No,No,Yes,5,Stayed,Don't know,0
Female,61,No,No,0,Yes,Hume,93628,93,Yes,Yes,No,Yes,No,Yes,Yes,No,No,DSL,Two Year,Yes,Credit card (automatic),64.2,37.02,3009.5,0.0,0,1702.92,4712.42,46,Yes,Yes,No,6,Yes,No,Yes,1,Stayed,Don't know,0
Male,24,Yes,No,3,Yes,Glendale,91201,23981,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,109.95,48.3,3782.4,31.9,0,1690.5,5441.0,35,Yes,Yes,Yes,73,Yes,No,Yes,8,Stayed,Don't know,0
Female,43,No,No,0,No,Westmorland,92281,2388,Yes,Yes,No,No,No,No,No,No,No,Cable,Month-to-Month,No,Electronic check,71.35,40.4,71.35,0.0,0,40.4,111.75,1,Yes,Yes,No,13,No,No,No,0,Churned,Poor expertise of phone support,1
Female,34,No,No,0,No,Amador City,95601,222,Yes,No,No,No,No,No,No,No,No,,One Year,Yes,Credit card (automatic),19.65,10.41,478.1,0.0,0,239.43,717.53,23,No,Yes,No,0,No,Offer D,No,0,Stayed,Don't know,0
Female,45,No,No,0,No,Clements,95227,722,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),100.25,20.23,100.25,0.0,0,20.23,120.48,1,Yes,Yes,Yes,17,Yes,Offer E,No,0,Churned,Don't know,1
Male,79,No,Yes,0,Yes,San Gabriel,91775,23444,Yes,Yes,Yes,Yes,No,No,No,Yes,No,DSL,One Year,Yes,Bank transfer (automatic),64.95,42.95,1339.8,0.0,0,901.95,2241.75,21,Yes,Yes,No,30,Yes,No,Yes,5,Stayed,Don't know,0
Male,40,No,No,1,Yes,Jenner,95450,438,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Electronic check,19.75,31.99,313.4,0.0,0,511.84,825.24,16,No,Yes,No,0,No,No,Yes,2,Stayed,Don't know,0
Male,19,Yes,No,0,Yes,Browns Valley,95918,1477,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,DSL,One Year,Yes,Bank transfer (automatic),51.05,0.0,3635.15,0.0,120,0.0,3755.15,70,Yes,No,No,41,No,No,Yes,10,Stayed,Don't know,0
Male,44,No,No,0,No,Apple Valley,92308,28819,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),105.65,30.96,6844.5,0.0,0,2043.36,8887.86,66,Yes,Yes,No,11,Yes,No,No,0,Stayed,Don't know,0
Female,20,Yes,No,0,No,Cottonwood,96022,12348,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Fiber Optic,Month-to-Month,No,Electronic check,91.7,17.23,91.7,0.0,0,17.23,108.93,1,Yes,Yes,No,52,Yes,Offer E,No,0,Churned,Attitude of service provider,1
Male,49,No,No,5,No,Lakeside,92040,42277,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,19.95,40.66,268.4,0.0,0,569.24,837.64,14,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Female,42,No,No,1,Yes,Ceres,95307,32881,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),20.25,27.65,890.35,0.0,0,1271.9,2162.25,46,No,Yes,No,0,No,No,Yes,7,Stayed,Don't know,0
Male,42,No,No,0,No,Happy Camp,96039,1294,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Bank transfer (automatic),100.6,18.97,5069.65,0.0,0,929.53,5999.18,49,Yes,Yes,Yes,3,Yes,No,No,0,Churned,Competitor offered more data,1
Female,57,No,No,1,Yes,Upland,91784,23331,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,80.7,23.72,239.45,0.0,0,71.16,310.61,3,Yes,Yes,No,17,Yes,Offer E,Yes,5,Joined,Don't know,0
Male,63,No,No,1,Yes,San Joaquin,93660,4318,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Mailed check,84.05,5.65,2909.95,0.0,0,192.1,3102.05,34,Yes,Yes,No,26,Yes,No,Yes,10,Stayed,Don't know,0
Male,26,Yes,No,0,Yes,Santa Monica,90403,23559,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),110.0,14.79,7611.85,0.0,0,1005.72,8617.57,68,Yes,Yes,Yes,47,Yes,Offer A,Yes,4,Churned,Competitor had better devices,1
Female,59,No,No,0,Yes,San Diego,92113,47431,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),84.4,35.33,4116.15,0.0,0,1766.5,5882.65,50,Yes,Yes,Yes,17,Yes,No,Yes,1,Churned,Competitor had better devices,1
Male,19,Yes,No,0,No,Elk Creek,95939,587,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,Yes,Electronic check,20.25,1.57,61.45,0.0,0,4.71,66.16,3,No,Yes,No,0,No,No,No,0,Joined,Don't know,0
Female,23,Yes,No,0,No,Orange Cove,93646,8449,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Mailed check,84.6,9.57,2088.05,0.0,0,239.25,2327.3,25,Yes,Yes,Yes,59,Yes,Offer C,No,0,Stayed,Don't know,0
Female,67,No,Yes,0,No,Ontario,91761,56280,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Fiber Optic,One Year,Yes,Mailed check,105.0,7.95,2007.25,0.0,20,151.05,2178.3,19,Yes,Yes,No,12,No,No,No,0,Stayed,Don't know,0
Male,47,No,No,0,No,Jolon,93928,254,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),105.1,27.75,6631.85,0.0,0,1803.75,8435.6,65,Yes,Yes,Yes,30,Yes,Offer B,No,0,Stayed,Don't know,0
Female,47,No,No,0,Yes,Marina Del Rey,90292,18058,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),84.75,38.09,264.85,0.0,0,114.27,379.12,3,Yes,Yes,Yes,30,Yes,No,Yes,1,Churned,Competitor had better devices,1
Female,39,No,No,0,Yes,Menlo Park,94025,39062,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,111.25,35.03,7511.65,0.0,0,2347.01,9858.66,67,Yes,Yes,Yes,23,Yes,No,Yes,1,Stayed,Don't know,0
Female,51,No,No,0,No,Granada Hills,91344,48867,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,75.25,18.82,576.7,0.0,0,150.56,727.26,8,Yes,Yes,Yes,3,Yes,No,No,0,Stayed,Don't know,0
Male,38,No,No,0,Yes,Raisin City,93652,265,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,Two Year,No,Credit card (automatic),70.9,28.06,4677.1,0.0,0,1880.02,6557.12,67,Yes,Yes,Yes,15,Yes,No,Yes,8,Stayed,Don't know,0
Male,47,No,No,0,No,Standish,96128,408,Yes,Yes,No,No,No,Yes,Yes,No,No,DSL,One Year,No,Credit card (automatic),59.45,3.26,1507.0,0.0,0,84.76,1591.76,26,Yes,Yes,No,6,Yes,Offer C,No,0,Stayed,Don't know,0
Male,74,No,Yes,0,Yes,Newport Beach,92661,4242,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),95.25,49.91,5427.05,12.59,0,2844.87,8259.33,57,Yes,Yes,Yes,21,Yes,No,Yes,1,Churned,Attitude of support person,1
Male,64,No,No,0,No,La Mesa,91942,24005,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Electronic check,75.25,36.17,3017.65,0.0,0,1410.63,4428.28,39,Yes,Yes,Yes,5,Yes,Offer C,No,0,Churned,Competitor made better offer,1
Male,28,Yes,No,1,Yes,Borrego Springs,92004,2863,Yes,Yes,No,Yes,No,No,No,No,Yes,DSL,Month-to-Month,No,Electronic check,54.25,39.25,2538.2,0.0,0,1844.75,4382.95,47,Yes,Yes,Yes,26,Yes,Offer B,Yes,1,Stayed,Don't know,0
Male,26,Yes,No,0,No,Woodland,95776,15022,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Mailed check,98.55,23.22,2031.95,0.0,0,464.4,2496.35,20,Yes,Yes,Yes,59,Yes,No,No,0,Stayed,Don't know,0
Male,35,No,No,0,Yes,Taft,93268,14937,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),70.4,13.68,1214.05,0.0,0,232.56,1446.61,17,Yes,Yes,No,11,Yes,No,Yes,1,Churned,Competitor had better devices,1
Male,62,No,No,0,No,Inglewood,90302,30779,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),21.0,28.3,1107.2,0.0,0,1471.6,2578.8,52,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Male,22,Yes,No,2,Yes,Sun City,92585,8692,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,25.35,36.37,253.5,0.0,0,363.7,617.2,0,No,Yes,Yes,0,No,No,Yes,3,Stayed,Don't know,0
Female,19,Yes,No,0,Yes,Pine Grove,95665,4354,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber Optic,One Year,No,Bank transfer (automatic),93.7,10.21,5860.7,0.0,0,622.81,6483.51,61,Yes,Yes,No,69,Yes,No,No,0,Stayed,Don't know,0
Female,66,No,Yes,0,No,Los Angeles,90001,54492,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),94.45,5.21,742.95,0.0,0,41.68,784.63,8,Yes,Yes,No,8,Yes,Offer E,No,0,Churned,Competitor had better devices,1
Female,70,No,Yes,0,Yes,Monterey Park,91755,26933,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,DSL,Two Year,No,Credit card (automatic),89.1,24.44,6352.4,0.0,0,1759.68,8112.08,72,Yes,Yes,Yes,13,Yes,No,Yes,1,Stayed,Don't know,0
Male,45,No,No,0,No,Mira Loma,91752,18980,Yes,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,Yes,Credit card (automatic),51.1,2.33,1269.6,0.0,0,55.92,1325.52,24,Yes,Yes,No,2,Yes,No,No,0,Stayed,Don't know,0
Male,77,No,Yes,0,No,Forks Of Salmon,96031,170,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Two Year,No,Electronic check,69.35,30.11,261.65,0.0,0,120.44,382.09,4,Yes,Yes,No,25,Yes,No,No,0,Stayed,Don't know,0
Male,36,No,No,0,No,Petrolia,95558,300,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,83.95,14.3,2254.2,0.0,0,371.8,2626.0,26,Yes,Yes,Yes,20,Yes,No,No,0,Churned,Competitor offered higher download speeds,1
Female,59,No,No,0,Yes,Carmel Valley,93924,6691,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Fiber Optic,One Year,No,Electronic check,89.0,37.38,5898.6,0.0,0,2467.08,8365.68,66,Yes,Yes,Yes,8,Yes,No,Yes,10,Stayed,Don't know,0
Female,52,No,No,3,Yes,San Francisco,94112,73117,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,No,Bank transfer (automatic),91.55,10.11,5963.95,0.0,0,657.15,6621.1,65,Yes,Yes,Yes,26,Yes,No,Yes,1,Stayed,Don't know,0
Female,40,No,No,0,No,San Francisco,94129,2240,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,One Year,Yes,Bank transfer (automatic),79.95,5.32,2727.3,0.0,0,180.88,2908.18,34,Yes,Yes,No,23,Yes,Offer C,No,0,Stayed,Don't know,0
Female,41,No,No,0,Yes,Eureka,95501,23224,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Mailed check,81.0,26.01,3533.6,0.0,0,1170.45,4704.05,45,Yes,Yes,No,29,Yes,No,Yes,10,Stayed,Don't know,0
Female,43,No,No,2,Yes,San Francisco,94107,17372,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic,Two Year,Yes,Credit card (automatic),99.0,15.73,7061.65,0.0,0,1116.83,8178.48,71,Yes,Yes,Yes,17,Yes,Offer A,Yes,4,Stayed,Don't know,0
Male,36,No,No,0,No,San Francisco,94110,74641,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL,One Year,Yes,Credit card (automatic),82.0,12.5,1425.45,0.0,0,225.0,1650.45,18,Yes,Yes,Yes,5,Yes,No,No,0,Churned,Product dissatisfaction,1
Male,21,Yes,No,0,No,Sunol,94586,790,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL,Month-to-Month,No,Electronic check,70.3,23.52,132.4,0.0,0,47.04,179.44,2,Yes,Yes,No,48,Yes,No,No,0,Joined,Don't know,0
Male,51,No,No,0,Yes,San Diego,92109,46086,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,74.5,47.91,609.9,0.0,0,383.28,993.18,8,Yes,Yes,No,23,Yes,No,Yes,1,Churned,Competitor made better offer,1
Female,43,No,No,1,Yes,Bridgeville,95526,695,No,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,Yes,Mailed check,31.0,0.0,95.05,0.0,20,0.0,115.05,3,Yes,No,No,19,No,No,Yes,1,Churned,Poor expertise of online support,1
Female,60,No,No,0,Yes,Chula Vista,91910,74025,Yes,No,No,No,No,No,No,No,No,,Two Year,Yes,Electronic check,20.05,40.34,264.55,0.0,0,484.08,748.63,12,No,Yes,No,0,No,Offer D,Yes,10,Stayed,Don't know,0
Female,35,No,No,0,No,Escondido,92025,49281,Yes,No,No,No,No,No,No,No,No,,One Year,No,Mailed check,20.1,20.65,296.15,0.0,0,330.4,626.55,16,No,Yes,No,0,No,Offer D,No,0,Stayed,Don't know,0
Female,77,No,Yes,0,No,Berkeley,94710,8157,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Fiber Optic,Two Year,Yes,Bank transfer (automatic),110.1,14.12,7746.7,44.81,0,1016.64,8718.53,72,Yes,Yes,Yes,23,Yes,Offer A,No,0,Stayed,Don't know,0
Female,27,Yes,No,0,No,Bakersfield,93312,40836,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.25,23.0,70.25,0.0,0,23.0,93.25,1,Yes,Yes,No,59,Yes,Offer E,No,0,Churned,Competitor had better devices,1
Male,27,Yes,No,0,No,Upland,91784,23331,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,20.2,42.15,20.2,0.0,0,42.15,62.35,1,No,Yes,No,0,No,No,No,0,Joined,Don't know,0
Male,77,No,Yes,0,Yes,Downey,90240,24908,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic,Month-to-Month,No,Electronic check,85.55,6.01,851.75,0.0,0,60.1,911.85,10,Yes,Yes,Yes,27,Yes,Offer D,No,0,Churned,Attitude of support person,1
Female,38,No,No,0,No,Fiddletown,95629,850,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Cable,Two Year,Yes,Credit card (automatic),43.6,0.0,2748.7,0.0,0,0.0,2748.7,62,Yes,No,No,30,Yes,Offer B,No,0,Stayed,Don't know,0
Male,28,Yes,No,0,No,Diamond Springs,95619,4426,Yes,Yes,No,Yes,No,No,No,No,Yes,Fiber Optic,Month-to-Month,No,Electronic check,78.45,42.06,330.05,0.0,0,168.24,498.29,4,Yes,Yes,Yes,58,Yes,Offer E,No,0,Churned,Competitor made better offer,1
Male,34,No,No,0,No,San Andreas,95249,3930,Yes,No,No,No,No,No,No,No,No,,One Year,No,Bank transfer (automatic),24.05,39.37,1301.9,0.0,0,2086.61,3388.51,53,No,Yes,Yes,0,No,Offer B,No,0,Stayed,Don't know,0
Female,31,No,No,2,Yes,Elk Grove,95758,47065,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,No,Electronic check,100.3,7.99,5244.45,0.0,0,415.48,5659.93,52,Yes,Yes,No,19,Yes,No,Yes,7,Stayed,Don't know,0
Male,74,No,Yes,0,No,Dobbins,95935,614,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,88.2,39.97,1775.8,0.0,0,759.43,2535.23,19,Yes,Yes,Yes,9,Yes,Offer D,No,0,Churned,Competitor had better devices,1
Male,58,No,No,2,No,Playa Del Rey,90293,11264,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Credit card (automatic),45.65,34.07,747.2,0.0,40,613.26,1400.46,18,Yes,Yes,No,28,No,Offer D,No,0,Stayed,Don't know,0
